,date,county,state,cases,deaths
66897,January,Chaves,New Mexico,24930,360
66898,January,Cibola,New Mexico,10010,210
66899,January,Colfax,New Mexico,3055,70
66900,January,Curry,New Mexico,15131,233
66901,January,De Baca,New Mexico,744,6
66902,January,Doña Ana,New Mexico,76438,929
66903,January,Eddy,New Mexico,19169,324
66904,January,Grant,New Mexico,9746,112
66905,January,Guadalupe,New Mexico,1716,18
66906,January,Harding,New Mexico,102,4
66907,January,Hidalgo,New Mexico,1328,17
66908,January,Lea,New Mexico,23564,409
66909,January,Lincoln,New Mexico,6533,77
66910,January,Los Alamos,New Mexico,4564,23
66911,January,Luna,New Mexico,7955,151
66912,January,McKinley,New Mexico,32662,644
66913,January,Mora,New Mexico,983,22
66914,January,Otero,New Mexico,19134,225
66915,January,Quay,New Mexico,2535,70
66916,January,Rio Arriba,New Mexico,13187,164
66917,January,Roosevelt,New Mexico,6121,110
66918,January,San Juan,New Mexico,51961,855
66919,January,San Miguel,New Mexico,7591,82
66920,January,Sandoval,New Mexico,44455,504
66921,January,Santa Fe,New Mexico,40103,385
66922,January,Sierra,New Mexico,2477,87
66923,January,Socorro,New Mexico,4703,100
66924,January,Taos,New Mexico,7224,105
66925,January,Torrance,New Mexico,3747,70
66926,January,Union,New Mexico,1150,20
66927,January,Unknown,New Mexico,468,0
66928,January,Valencia,New Mexico,24300,322
66929,January,Albany,New York,77839,601
66930,January,Allegany,New York,10697,178
66931,January,Broome,New York,58023,623
66932,January,Cattaraugus,New York,19080,270
66933,January,Cayuga,New York,20172,190
66934,January,Chautauqua,New York,29077,434
66935,January,Chemung,New York,26383,285
66936,January,Chenango,New York,11704,148
66937,January,Clinton,New York,22237,123
66938,January,Columbia,New York,13604,168
66939,January,Cortland,New York,13149,134
66940,January,Delaware,New York,10052,121
66941,January,Dutchess,New York,83808,775
66942,January,Erie,New York,265785,3040
66943,January,Essex,New York,7560,77
66944,January,Franklin,New York,11946,74
66945,January,Fulton,New York,16431,221
66946,January,Genesee,New York,16421,223
66947,January,Greene,New York,10821,149
66948,January,Hamilton,New York,1089,5
66949,January,Herkimer,New York,17252,219
66950,January,Jefferson,New York,26692,158
66951,January,Lewis,New York,7258,65
66952,January,Livingston,New York,14227,142
66953,January,Madison,New York,16609,178
66954,January,Monroe,New York,189726,1930
66955,January,Montgomery,New York,14890,231
66956,January,Nassau,New York,543828,4736
66957,January,New York City,New York,3184676,44373
66958,January,Niagara,New York,58889,789
66959,January,Oneida,New York,68306,862
66960,January,Onondaga,New York,140985,1202
66961,January,Ontario,New York,25870,234
66962,January,Orange,New York,138218,1208
66963,January,Orleans,New York,10415,129
66964,January,Oswego,New York,34166,250
66965,January,Otsego,New York,13140,138
66966,January,Putnam,New York,31255,207
66967,January,Rensselaer,New York,41264,318
66968,January,Rockland,New York,117678,1275
66969,January,Saratoga,New York,60805,440
66970,January,Schenectady,New York,43141,366
66971,January,Schoharie,New York,6527,59
66972,January,Schuyler,New York,4296,36
66973,January,Seneca,New York,7582,97
66974,January,St. Lawrence,New York,25997,254
66975,January,Steuben,New York,25097,322
66976,January,Suffolk,New York,562807,5500
66977,January,Sullivan,New York,24304,201
66978,January,Tioga,New York,13904,153
66979,January,Tompkins,New York,26218,106
66980,January,Ulster,New York,42626,452
66981,January,Warren,New York,18690,152
66982,January,Washington,New York,15569,153
66983,January,Wayne,New York,21661,228
66984,January,Westchester,New York,331539,3341
66985,January,Wyoming,New York,9846,104
66986,January,Yates,New York,4408,50
66987,January,Alamance,North Carolina,60412,556
66988,January,Alexander,North Carolina,12551,174
66989,January,Alleghany,North Carolina,3657,27
66990,January,Anson,North Carolina,8242,129
66991,January,Ashe,North Carolina,7499,126
66992,January,Avery,North Carolina,5473,62
66993,January,Beaufort,North Carolina,15782,184
66994,January,Bertie,North Carolina,5344,85
66995,January,Bladen,North Carolina,11757,153
66996,January,Brunswick,North Carolina,40255,393
66997,January,Buncombe,North Carolina,69616,695
66998,January,Burke,North Carolina,31415,360
66999,January,Cabarrus,North Carolina,70685,558
67000,January,Caldwell,North Carolina,29493,376
67001,January,Camden,North Carolina,2161,22
67002,January,Carteret,North Carolina,18256,161
67003,January,Caswell,North Carolina,6498,78
67004,January,Catawba,North Carolina,59573,667
67005,January,Chatham,North Carolina,17707,130
67006,January,Cherokee,North Carolina,8602,151
67007,January,Chowan,North Carolina,5081,66
67008,January,Clay,North Carolina,3362,64
67009,January,Cleveland,North Carolina,36183,491
67010,January,Columbus,North Carolina,18959,288
67011,January,Craven,North Carolina,31504,275
67012,January,Cumberland,North Carolina,113147,762
67013,January,Currituck,North Carolina,6174,51
67014,January,Dare,North Carolina,9776,44
67015,January,Davidson,North Carolina,54898,601
67016,January,Davie,North Carolina,14580,147
67017,January,Duplin,North Carolina,20421,260
67018,January,Durham,North Carolina,100748,392
67019,January,Edgecombe,North Carolina,17267,186
67020,January,Forsyth,North Carolina,122438,947
67021,January,Franklin,North Carolina,26015,144
67022,January,Gaston,North Carolina,80504,958
67023,January,Gates,North Carolina,2357,41
67024,January,Graham,North Carolina,2918,31
67025,January,Granville,North Carolina,19066,135
67026,January,Greene,North Carolina,7069,78
67027,January,Guilford,North Carolina,156630,1408
67028,January,Halifax,North Carolina,18394,202
67029,January,Harnett,North Carolina,42001,373
67030,January,Haywood,North Carolina,16850,256
67031,January,Henderson,North Carolina,32491,366
67032,January,Hertford,North Carolina,6223,97
67033,January,Hoke,North Carolina,19002,156
67034,January,Hyde,North Carolina,1669,15
67035,January,Iredell,North Carolina,60617,564
67036,January,Jackson,North Carolina,11901,108
67037,January,Johnston,North Carolina,74443,496
67038,January,Jones,North Carolina,2845,48
67039,January,Lee,North Carolina,19765,175
67040,January,Lenoir,North Carolina,19735,247
67041,January,Lincoln,North Carolina,29758,314
67042,January,Macon,North Carolina,9684,145
67043,January,Madison,North Carolina,6205,88
67044,January,Martin,North Carolina,7517,97
67045,January,McDowell,North Carolina,17019,206
67046,January,Mecklenburg,North Carolina,360949,1863
67047,January,Mitchell,North Carolina,4664,75
67048,January,Montgomery,North Carolina,8813,146
67049,January,Moore,North Carolina,31035,374
67050,January,Nash,North Carolina,32071,363
67051,January,New Hanover,North Carolina,63360,454
67052,January,Northampton,North Carolina,5753,107
67053,January,Onslow,North Carolina,64006,427
67054,January,Orange,North Carolina,38418,154
67055,January,Pamlico,North Carolina,3379,37
67056,January,Pasquotank,North Carolina,10422,134
67057,January,Pender,North Carolina,18431,152
67058,January,Perquimans,North Carolina,3471,48
67059,January,Person,North Carolina,11984,125
67060,January,Pitt,North Carolina,65652,380
67061,January,Polk,North Carolina,4912,86
67062,January,Randolph,North Carolina,43765,557
67063,January,Richmond,North Carolina,16082,210
67064,January,Robeson,North Carolina,51185,600
67065,January,Rockingham,North Carolina,27087,338
67066,January,Rowan,North Carolina,50581,634
67067,January,Rutherford,North Carolina,21220,426
67068,January,Sampson,North Carolina,23035,225
67069,January,Scotland,North Carolina,12510,162
67070,January,Stanly,North Carolina,23641,289
67071,January,Stokes,North Carolina,15186,204
67072,January,Surry,North Carolina,27914,411
67073,January,Swain,North Carolina,4855,61
67074,January,Transylvania,North Carolina,8198,89
67075,January,Tyrrell,North Carolina,1185,12
67076,January,Union,North Carolina,77820,527
67077,January,Vance,North Carolina,15458,155
67078,January,Wake,North Carolina,385179,1300
67079,January,Warren,North Carolina,5675,56
67080,January,Washington,North Carolina,3802,56
67081,January,Watauga,North Carolina,14759,91
67082,January,Wayne,North Carolina,40812,447
67083,January,Wilkes,North Carolina,22537,304
67084,January,Wilson,North Carolina,27106,351
67085,January,Yadkin,North Carolina,14772,155
67086,January,Yancey,North Carolina,6283,100
67087,January,Adams,North Dakota,681,10
67088,January,Barnes,North Dakota,3557,47
67089,January,Benson,North Dakota,2268,23
67090,January,Billings,North Dakota,168,1
67091,January,Bottineau,North Dakota,1851,28
67092,January,Bowman,North Dakota,922,15
67093,January,Burke,North Dakota,486,3
67094,January,Burleigh,North Dakota,40580,303
67095,January,Cass,North Dakota,70272,333
67096,January,Cavalier,North Dakota,968,7
67097,January,Dickey,North Dakota,1752,46
67098,January,Divide,North Dakota,578,4
67099,January,Dunn,North Dakota,1183,12
67100,January,Eddy,North Dakota,886,6
67101,January,Emmons,North Dakota,836,19
67102,January,Foster,North Dakota,1152,23
67103,January,Golden Valley,North Dakota,510,4
67104,January,Grand Forks,North Dakota,26384,127
67105,January,Grant,North Dakota,545,12
67106,January,Griggs,North Dakota,670,2
67107,January,Hettinger,North Dakota,949,10
67108,January,Kidder,North Dakota,588,16
67109,January,LaMoure,North Dakota,1148,20
67110,January,Logan,North Dakota,547,12
67111,January,McHenry,North Dakota,1559,31
67112,January,McIntosh,North Dakota,885,10
67113,January,McKenzie,North Dakota,3610,34
67114,January,McLean,North Dakota,3136,49
67115,January,Mercer,North Dakota,2954,24
67116,January,Morton,North Dakota,13059,142
67117,January,Mountrail,North Dakota,3802,38
67118,January,Nelson,North Dakota,920,18
67119,January,Oliver,North Dakota,373,5
67120,January,Pembina,North Dakota,2334,21
67121,January,Pierce,North Dakota,1238,32
67122,January,Ramsey,North Dakota,4269,57
67123,January,Ransom,North Dakota,1890,28
67124,January,Renville,North Dakota,654,15
67125,January,Richland,North Dakota,4734,32
67126,January,Rolette,North Dakota,7592,47
67127,January,Sargent,North Dakota,1269,9
67128,January,Sheridan,North Dakota,328,7
67129,January,Sioux,North Dakota,1617,19
67130,January,Slope,North Dakota,71,0
67131,January,Stark,North Dakota,13615,91
67132,January,Steele,North Dakota,430,2
67133,January,Stutsman,North Dakota,8139,97
67134,January,Towner,North Dakota,739,12
67135,January,Traill,North Dakota,2450,26
67136,January,Unknown,North Dakota,0,183
67137,January,Walsh,North Dakota,4011,39
67138,January,Ward,North Dakota,23703,251
67139,January,Wells,North Dakota,1206,13
67140,January,Williams,North Dakota,12102,74
67141,January,Rota,Northern Mariana Islands,422,0
67142,January,Saipan,Northern Mariana Islands,12574,40
67143,January,Tinian,Northern Mariana Islands,399,1
67144,January,Adams,Ohio,8722,160
67145,January,Allen,Ohio,33304,506
67146,January,Ashland,Ohio,14737,236
67147,January,Ashtabula,Ohio,25365,465
67148,January,Athens,Ohio,19478,156
67149,January,Auglaize,Ohio,13973,201
67150,January,Belmont,Ohio,18907,333
67151,January,Brown,Ohio,13858,197
67152,January,Butler,Ohio,114649,1235
67153,January,Carroll,Ohio,6261,140
67154,January,Champaign,Ohio,10628,163
67155,January,Clark,Ohio,42948,614
67156,January,Clermont,Ohio,64311,610
67157,January,Clinton,Ohio,12611,183
67158,January,Columbiana,Ohio,29324,509
67159,January,Coshocton,Ohio,9944,167
67160,January,Crawford,Ohio,14017,227
67161,January,Cuyahoga,Ohio,343169,4069
67162,January,Darke,Ohio,14902,251
67163,January,Defiance,Ohio,12232,173
67164,January,Delaware,Ohio,55230,307
67165,January,Erie,Ohio,24630,287
67166,January,Fairfield,Ohio,46741,470
67167,January,Fayette,Ohio,9286,135
67168,January,Franklin,Ohio,360807,2803
67169,January,Fulton,Ohio,12327,185
67170,January,Gallia,Ohio,10157,136
67171,January,Geauga,Ohio,20104,289
67172,January,Greene,Ohio,47609,544
67173,January,Guernsey,Ohio,13454,165
67174,January,Hamilton,Ohio,234303,2204
67175,January,Hancock,Ohio,21010,294
67176,January,Hardin,Ohio,8631,168
67177,January,Harrison,Ohio,4084,81
67178,January,Henry,Ohio,7715,114
67179,January,Highland,Ohio,13253,193
67180,January,Hocking,Ohio,8501,134
67181,January,Holmes,Ohio,5761,191
67182,January,Huron,Ohio,17811,234
67183,January,Jackson,Ohio,11562,148
67184,January,Jefferson,Ohio,18506,343
67185,January,Knox,Ohio,16339,248
67186,January,Lake,Ohio,60842,802
67187,January,Lawrence,Ohio,23697,288
67188,January,Licking,Ohio,52015,514
67189,January,Logan,Ohio,12592,179
67190,January,Lorain,Ohio,87710,1048
67191,January,Lucas,Ohio,124200,1500
67192,January,Madison,Ohio,11457,147
67193,January,Mahoning,Ohio,66211,1169
67194,January,Marion,Ohio,24171,286
67195,January,Medina,Ohio,49972,535
67196,January,Meigs,Ohio,6243,102
67197,January,Mercer,Ohio,11218,146
67198,January,Miami,Ohio,31387,512
67199,January,Monroe,Ohio,4137,85
67200,January,Montgomery,Ohio,159473,2188
67201,January,Morgan,Ohio,4074,66
67202,January,Morrow,Ohio,9307,117
67203,January,Muskingum,Ohio,31200,317
67204,January,Noble,Ohio,3875,62
67205,January,Ottawa,Ohio,10683,156
67206,January,Paulding,Ohio,5509,80
67207,January,Perry,Ohio,10232,134
67208,January,Pickaway,Ohio,20958,244
67209,January,Pike,Ohio,9844,137
67210,January,Portage,Ohio,43313,482
67211,January,Preble,Ohio,11471,205
67212,January,Putnam,Ohio,9765,166
67213,January,Richland,Ohio,38809,542
67214,January,Ross,Ohio,24611,320
67215,January,Sandusky,Ohio,17299,259
67216,January,Scioto,Ohio,27191,277
67217,January,Seneca,Ohio,15560,245
67218,January,Shelby,Ohio,13157,200
67219,January,Stark,Ohio,96361,1812
67220,January,Summit,Ohio,140521,1832
67221,January,Trumbull,Ohio,51888,1014
67222,January,Tuscarawas,Ohio,24983,540
67223,January,Union,Ohio,19594,115
67224,January,Van Wert,Ohio,8078,161
67225,January,Vinton,Ohio,3635,59
67226,January,Warren,Ohio,71500,653
67227,January,Washington,Ohio,15167,244
67228,January,Wayne,Ohio,28199,474
67229,January,Williams,Ohio,11678,171
67230,January,Wood,Ohio,38066,390
67231,January,Wyandot,Ohio,6598,111
67232,January,Adair,Oklahoma,9667,115
67233,January,Alfalfa,Oklahoma,1864,20
67234,January,Atoka,Oklahoma,4664,68
67235,January,Beaver,Oklahoma,1151,22
67236,January,Beckham,Oklahoma,7131,112
67237,January,Blaine,Oklahoma,2888,57
67238,January,Bryan,Oklahoma,16996,214
67239,January,Caddo,Oklahoma,9860,196
67240,January,Canadian,Oklahoma,47573,425
67241,January,Carter,Oklahoma,18939,259
67242,January,Cherokee,Oklahoma,17278,165
67243,January,Choctaw,Oklahoma,4968,100
67244,January,Cimarron,Oklahoma,691,12
67245,January,Cleveland,Oklahoma,98648,882
67246,January,Coal,Oklahoma,2074,25
67247,January,Comanche,Oklahoma,38690,423
67248,January,Cotton,Oklahoma,1661,39
67249,January,Craig,Oklahoma,5894,65
67250,January,Creek,Oklahoma,22188,357
67251,January,Custer,Oklahoma,9550,177
67252,January,Delaware,Oklahoma,13466,253
67253,January,Dewey,Oklahoma,1212,35
67254,January,Ellis,Oklahoma,1019,17
67255,January,Garfield,Oklahoma,17817,312
67256,January,Garvin,Oklahoma,8442,156
67257,January,Grady,Oklahoma,16695,262
67258,January,Grant,Oklahoma,1254,19
67259,January,Greer,Oklahoma,1555,43
67260,January,Harmon,Oklahoma,858,14
67261,January,Harper,Oklahoma,827,14
67262,January,Haskell,Oklahoma,3284,66
67263,January,Hughes,Oklahoma,3052,69
67264,January,Jackson,Oklahoma,8061,112
67265,January,Jefferson,Oklahoma,1540,30
67266,January,Johnston,Oklahoma,3839,67
67267,January,Kay,Oklahoma,15463,240
67268,January,Kingfisher,Oklahoma,4787,72
67269,January,Kiowa,Oklahoma,2360,56
67270,January,Latimer,Oklahoma,2670,53
67271,January,Le Flore,Oklahoma,15332,214
67272,January,Lincoln,Oklahoma,9763,148
67273,January,Logan,Oklahoma,13362,175
67274,January,Love,Oklahoma,3910,58
67275,January,Major,Oklahoma,2518,41
67276,January,Marshall,Oklahoma,5571,75
67277,January,Mayes,Oklahoma,12971,176
67278,January,McClain,Oklahoma,14473,144
67279,January,McCurtain,Oklahoma,9619,244
67280,January,McIntosh,Oklahoma,5594,131
67281,January,Murray,Oklahoma,5223,85
67282,January,Muskogee,Oklahoma,24006,377
67283,January,Noble,Oklahoma,3568,48
67284,January,Nowata,Oklahoma,3188,46
67285,January,Okfuskee,Oklahoma,4172,69
67286,January,Oklahoma,Oklahoma,241318,2664
67287,January,Okmulgee,Oklahoma,11530,210
67288,January,Osage,Oklahoma,13545,185
67289,January,Ottawa,Oklahoma,11475,154
67290,January,Pawnee,Oklahoma,4962,87
67291,January,Payne,Oklahoma,22702,190
67292,January,Pittsburg,Oklahoma,13587,240
67293,January,Pontotoc,Oklahoma,16056,168
67294,January,Pottawatomie,Oklahoma,26228,305
67295,January,Pushmataha,Oklahoma,3212,60
67296,January,Roger Mills,Oklahoma,1087,20
67297,January,Rogers,Oklahoma,31019,406
67298,January,Seminole,Oklahoma,7551,144
67299,January,Sequoyah,Oklahoma,12798,193
67300,January,Stephens,Oklahoma,13107,216
67301,January,Texas,Oklahoma,6765,77
67302,January,Tillman,Oklahoma,1795,45
67303,January,Tulsa,Oklahoma,209000,2354
67304,January,Unknown,Oklahoma,151,0
67305,January,Wagoner,Oklahoma,26633,297
67306,January,Washington,Oklahoma,15381,279
67307,January,Washita,Oklahoma,3232,65
67308,January,Woods,Oklahoma,2696,46
67309,January,Woodward,Oklahoma,6109,87
67310,January,Baker,Oregon,3785,63
67311,January,Benton,Oregon,21676,91
67312,January,Clackamas,Oregon,82963,788
67313,January,Clatsop,Oregon,6173,62
67314,January,Columbia,Oregon,10047,119
67315,January,Coos,Oregon,14726,190
67316,January,Crook,Oregon,7805,97
67317,January,Curry,Oregon,4519,70
67318,January,Deschutes,Oregon,60893,378
67319,January,Douglas,Oregon,25724,462
67320,January,Gilliam,Oregon,321,6
67321,January,Grant,Oregon,2222,26
67322,January,Harney,Oregon,1954,41
67323,January,Hood River,Oregon,4586,49
67324,January,Jackson,Oregon,53796,626
67325,January,Jefferson,Oregon,8952,103
67326,January,Josephine,Oregon,20633,399
67327,January,Klamath,Oregon,17628,254
67328,January,Lake,Oregon,1647,33
67329,January,Lane,Oregon,77993,694
67330,January,Lincoln,Oregon,9085,110
67331,January,Linn,Oregon,32842,325
67332,January,Malheur,Oregon,9518,125
67333,January,Marion,Oregon,86638,828
67334,January,Morrow,Oregon,3343,37
67335,January,Multnomah,Oregon,168508,1451
67336,January,Polk,Oregon,20158,160
67337,January,Sherman,Oregon,388,6
67338,January,Tillamook,Oregon,4931,75
67339,January,Umatilla,Oregon,26095,249
67340,January,Union,Oregon,5787,95
67341,January,Unknown,Oregon,4,0
67342,January,Wallowa,Oregon,1551,25
67343,January,Wasco,Oregon,6643,78
67344,January,Washington,Oregon,120497,761
67345,January,Wheeler,Oregon,303,3
67346,January,Yamhill,Oregon,22393,266
67347,January,Adams,Pennsylvania,30993,415
67348,January,Allegheny,Pennsylvania,334208,3746
67349,January,Armstrong,Pennsylvania,18090,382
67350,January,Beaver,Pennsylvania,48373,826
67351,January,Bedford,Pennsylvania,12673,287
67352,January,Berks,Pennsylvania,124658,1741
67353,January,Blair,Pennsylvania,34633,678
67354,January,Bradford,Pennsylvania,20224,229
67355,January,Bucks,Pennsylvania,153356,2116
67356,January,Butler,Pennsylvania,54257,826
67357,January,Cambria,Pennsylvania,42598,803
67358,January,Cameron,Pennsylvania,1003,22
67359,January,Carbon,Pennsylvania,19810,336
67360,January,Centre,Pennsylvania,43307,386
67361,January,Chester,Pennsylvania,115647,1301
67362,January,Clarion,Pennsylvania,9762,220
67363,January,Clearfield,Pennsylvania,23894,392
67364,January,Clinton,Pennsylvania,10977,142
67365,January,Columbia,Pennsylvania,19111,272
67366,January,Crawford,Pennsylvania,24340,355
67367,January,Cumberland,Pennsylvania,61979,965
67368,January,Dauphin,Pennsylvania,71441,1065
67369,January,Delaware,Pennsylvania,138827,2041
67370,January,Elk,Pennsylvania,8466,115
67371,January,Erie,Pennsylvania,70911,880
67372,January,Fayette,Pennsylvania,38416,746
67373,January,Forest,Pennsylvania,2515,35
67374,January,Franklin,Pennsylvania,50627,787
67375,January,Fulton,Pennsylvania,5011,71
67376,January,Greene,Pennsylvania,10471,135
67377,January,Huntingdon,Pennsylvania,13664,275
67378,January,Indiana,Pennsylvania,21493,388
67379,January,Jefferson,Pennsylvania,11002,264
67380,January,Juniata,Pennsylvania,5662,192
67381,January,Lackawanna,Pennsylvania,57315,878
67382,January,Lancaster,Pennsylvania,147512,2052
67383,January,Lawrence,Pennsylvania,22845,455
67384,January,Lebanon,Pennsylvania,44698,565
67385,January,Lehigh,Pennsylvania,109896,1360
67386,January,Luzerne,Pennsylvania,92360,1552
67387,January,Lycoming,Pennsylvania,34226,582
67388,January,McKean,Pennsylvania,9650,170
67389,January,Mercer,Pennsylvania,27832,540
67390,January,Mifflin,Pennsylvania,14886,303
67391,January,Monroe,Pennsylvania,47204,583
67392,January,Montgomery,Pennsylvania,196292,2594
67393,January,Montour,Pennsylvania,5805,96
67394,January,Northampton,Pennsylvania,98515,1221
67395,January,Northumberland,Pennsylvania,28039,582
67396,January,Perry,Pennsylvania,10280,196
67397,January,Philadelphia,Pennsylvania,385412,5456
67398,January,Pike,Pennsylvania,13090,168
67399,January,Potter,Pennsylvania,3816,99
67400,January,Schuylkill,Pennsylvania,41819,749
67401,January,Snyder,Pennsylvania,9595,169
67402,January,Somerset,Pennsylvania,21964,435
67403,January,Sullivan,Pennsylvania,1348,38
67404,January,Susquehanna,Pennsylvania,9911,128
67405,January,Tioga,Pennsylvania,10046,220
67406,January,Union,Pennsylvania,13384,159
67407,January,Venango,Pennsylvania,13612,266
67408,January,Warren,Pennsylvania,9502,237
67409,January,Washington,Pennsylvania,62781,712
67410,January,Wayne,Pennsylvania,13010,200
67411,January,Westmoreland,Pennsylvania,97572,1520
67412,January,Wyoming,Pennsylvania,6404,120
67413,January,York,Pennsylvania,145116,1637
67414,January,Adjuntas,Puerto Rico,6754,
67415,January,Aguada,Puerto Rico,12818,
67416,January,Aguadilla,Puerto Rico,16318,
67417,January,Aguas Buenas,Puerto Rico,8363,
67418,January,Aibonito,Puerto Rico,8357,
67419,January,Anasco,Puerto Rico,8323,
67420,January,Arecibo,Puerto Rico,29492,
67421,January,Arroyo,Puerto Rico,5629,
67422,January,Barceloneta,Puerto Rico,7627,
67423,January,Barranquitas,Puerto Rico,9724,
67424,January,Bayamon,Puerto Rico,67567,
67425,January,Cabo Rojo,Puerto Rico,14213,
67426,January,Caguas,Puerto Rico,44529,
67427,January,Camuy,Puerto Rico,11357,
67428,January,Canovanas,Puerto Rico,13092,
67429,January,Carolina,Puerto Rico,51668,
67430,January,Catano,Puerto Rico,7486,
67431,January,Cayey,Puerto Rico,14659,
67432,January,Ceiba,Puerto Rico,3292,
67433,January,Ciales,Puerto Rico,5346,
67434,January,Cidra,Puerto Rico,14194,
67435,January,Coamo,Puerto Rico,11673,
67436,January,Comerio,Puerto Rico,6085,
67437,January,Corozal,Puerto Rico,12394,
67438,January,Culebra,Puerto Rico,533,
67439,January,Dorado,Puerto Rico,12725,
67440,January,Fajardo,Puerto Rico,9776,
67441,January,Florida,Puerto Rico,4934,
67442,January,Guanica,Puerto Rico,3933,
67443,January,Guayama,Puerto Rico,12080,
67444,January,Guayanilla,Puerto Rico,5927,
67445,January,Guaynabo,Puerto Rico,30800,
67446,January,Gurabo,Puerto Rico,14879,
67447,January,Hatillo,Puerto Rico,11985,
67448,January,Hormigueros,Puerto Rico,5078,
67449,January,Humacao,Puerto Rico,17321,
67450,January,Isabela,Puerto Rico,14236,
67451,January,Jayuya,Puerto Rico,5727,
67452,January,Juana Diaz,Puerto Rico,14623,
67453,January,Juncos,Puerto Rico,12892,
67454,January,Lajas,Puerto Rico,6907,
67455,January,Lares,Puerto Rico,11260,
67456,January,Las Marias,Puerto Rico,2884,
67457,January,Las Piedras,Puerto Rico,12306,
67458,January,Loiza,Puerto Rico,5759,
67459,January,Luquillo,Puerto Rico,5247,
67460,January,Manati,Puerto Rico,12742,
67461,January,Maricao,Puerto Rico,1605,
67462,January,Maunabo,Puerto Rico,3375,
67463,January,Mayaguez,Puerto Rico,22565,
67464,January,Moca,Puerto Rico,13330,
67465,January,Morovis,Puerto Rico,9344,
67466,January,Naguabo,Puerto Rico,7266,
67467,January,Naranjito,Puerto Rico,10037,
67468,January,Orocovis,Puerto Rico,6698,
67469,January,Patillas,Puerto Rico,5725,
67470,January,Penuelas,Puerto Rico,5821,
67471,January,Ponce,Puerto Rico,41633,
67472,January,Quebradillas,Puerto Rico,8969,
67473,January,Rincon,Puerto Rico,4441,
67474,January,Rio Grande,Puerto Rico,14421,
67475,January,Sabana Grande,Puerto Rico,6487,
67476,January,Salinas,Puerto Rico,8563,
67477,January,San German,Puerto Rico,9212,
67478,January,San Juan,Puerto Rico,103725,
67479,January,San Lorenzo,Puerto Rico,11946,
67480,January,San Sebastian,Puerto Rico,14160,
67481,January,Santa Isabel,Puerto Rico,6715,
67482,January,Toa Alta,Puerto Rico,22335,
67483,January,Toa Baja,Puerto Rico,25053,
67484,January,Trujillo Alto,Puerto Rico,19577,
67485,January,Unknown,Puerto Rico,26903,5636
67486,January,Utuado,Puerto Rico,8297,
67487,January,Vega Alta,Puerto Rico,12328,
67488,January,Vega Baja,Puerto Rico,20342,
67489,January,Vieques,Puerto Rico,1837,
67490,January,Villalba,Puerto Rico,7549,
67491,January,Yabucoa,Puerto Rico,10317,
67492,January,Yauco,Puerto Rico,11507,
67493,January,Bristol,Rhode Island,17463,190
67494,January,Kent,Rhode Island,63170,560
67495,January,Newport,Rhode Island,26038,136
67496,January,Providence,Rhode Island,273559,2687
67497,January,Unknown,Rhode Island,29978,0
67498,January,Washington,Rhode Island,42349,268
67499,January,Abbeville,South Carolina,7682,95
67500,January,Aiken,South Carolina,51279,663
67501,January,Allendale,South Carolina,2398,35
67502,January,Anderson,South Carolina,68630,1082
67503,January,Bamberg,South Carolina,4208,78
67504,January,Barnwell,South Carolina,6695,105
67505,January,Beaufort,South Carolina,53002,416
67506,January,Berkeley,South Carolina,65139,519
67507,January,Calhoun,South Carolina,3529,61
67508,January,Charleston,South Carolina,136392,1022
67509,January,Cherokee,South Carolina,18133,331
67510,January,Chester,South Carolina,12433,172
67511,January,Chesterfield,South Carolina,14652,216
67512,January,Clarendon,South Carolina,10651,173
67513,January,Colleton,South Carolina,11147,225
67514,January,Darlington,South Carolina,22046,338
67515,January,Dillon,South Carolina,11614,154
67516,January,Dorchester,South Carolina,69016,548
67517,January,Edgefield,South Carolina,8238,100
67518,January,Fairfield,South Carolina,7502,113
67519,January,Florence,South Carolina,49729,681
67520,January,Georgetown,South Carolina,19401,263
67521,January,Greenville,South Carolina,203902,2110
67522,January,Greenwood,South Carolina,26216,327
67523,January,Hampton,South Carolina,5923,90
67524,January,Horry,South Carolina,119166,1260
67525,January,Jasper,South Carolina,7110,107
67526,January,Kershaw,South Carolina,27310,276
67527,January,Lancaster,South Carolina,30964,329
67528,January,Laurens,South Carolina,22634,320
67529,January,Lee,South Carolina,5019,118
67530,January,Lexington,South Carolina,121714,940
67531,January,Marion,South Carolina,10512,181
67532,January,Marlboro,South Carolina,9736,138
67533,January,McCormick,South Carolina,2705,42
67534,January,Newberry,South Carolina,16184,217
67535,January,Oconee,South Carolina,28671,375
67536,January,Orangeburg,South Carolina,29094,440
67537,January,Pickens,South Carolina,53724,669
67538,January,Richland,South Carolina,157475,1017
67539,January,Saluda,South Carolina,4494,87
67540,January,Spartanburg,South Carolina,114988,1621
67541,January,Sumter,South Carolina,34829,425
67542,January,Union,South Carolina,9732,164
67543,January,Williamsburg,South Carolina,10225,169
67544,January,York,South Carolina,94123,797
67545,January,Aurora,South Dakota,892,18
67546,January,Beadle,South Dakota,5468,64
67547,January,Bennett,South Dakota,911,16
67548,January,Bon Homme,South Dakota,2507,42
67549,January,Brookings,South Dakota,9264,64
67550,January,Brown,South Dakota,11840,134
67551,January,Brule,South Dakota,1661,27
67552,January,Buffalo,South Dakota,680,21
67553,January,Butte,South Dakota,3199,48
67554,January,Campbell,South Dakota,304,7
67555,January,Charles Mix,South Dakota,3474,38
67556,January,Clark,South Dakota,939,12
