date,state,fips,cases,deaths
December,Missouri,29,1743492,23282
December,Montana,30,323245,3639
December,Nebraska,31,556647,4843
December,Nevada,32,876118,11880
December,New Hampshire,33,367542,2856
December,New Jersey,34,2926834,35533
December,New Mexico,35,659056,8828
December,New York,36,6563605,77722
December,North Carolina,37,3316814,28789
December,North Dakota,38,280583,2474
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3307568,41018
December,Oklahoma,40,1250013,16054
December,Oregon,41,939303,8967
December,Pennsylvania,42,3416142,48972
December,Puerto Rico,72,1087420,5541
December,Rhode Island,44,443645,3800
December,South Carolina,45,1770059,19385
December,South Dakota,46,271856,3138
December,Tennessee,47,2367936,28274
December,Texas,48,8113137,92709
December,Utah,49,1075137,5187
December,Vermont,50,148393,791
December,Virgin Islands,78,23769,127
December,Virginia,51,2205518,22793
December,Washington,53,1883676,15067
December,West Virginia,54,624721,7795
December,Wisconsin,55,1960884,15860
December,Wyoming,56,182847,1959
January,Alabama,1,1573637,21208
January,Alaska,2,301774,1408
January,American Samoa,60,8266,34
January,Arizona,4,2378334,32182
January,Arkansas,5,985747,12703
January,California,6,11826523,100865
January,Colorado,8,1734673,13899
January,Connecticut,9,949324,11781
January,Delaware,10,321888,3206
January,District of Columbia,11,173626,1411
January,Florida,12,7269428,83911
January,Georgia,13,2898584,39964
January,Guam,66,60845,412
January,Hawaii,15,363188,1758
January,Idaho,16,511722,5329
January,Illinois,17,3976840,40678
January,Indiana,18,2002760,25364
January,Iowa,19,886411,10424
January,Kansas,20,917091,9859
January,Kentucky,21,1660077,17751
January,Louisiana,22,1514113,18370
January,Maine,23,306647,2811
January,Maryland,24,1318510,16034
January,Massachusetts,25,2154886,22940
January,Michigan,26,2979504,40767
January,Minnesota,27,1736893,14320
January,Mississippi,28,955145,13124
January,Missouri,29,1743492,23282
January,Montana,30,323245,3639
January,Nebraska,31,556647,4843
January,Nevada,32,876118,11880
January,New Hampshire,33,367542,2856
January,New Jersey,34,2926834,35533
January,New Mexico,35,659056,8828
January,New York,36,6566031,77722
January,North Carolina,37,3316814,28789
January,North Dakota,38,280583,2474
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3307568,41018
January,Oklahoma,40,1250013,16054
January,Oregon,41,939303,8967
January,Pennsylvania,42,3416142,48972
January,Puerto Rico,72,1087420,5541
January,Rhode Island,44,443645,3800
January,South Carolina,45,1770059,19385
January,South Dakota,46,271856,3138
January,Tennessee,47,2367936,28274
January,Texas,48,8113137,92709
January,Utah,49,1075137,5187
January,Vermont,50,148393,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2205518,22793
January,Washington,53,1883676,15067
January,West Virginia,54,624721,7795
January,Wisconsin,55,1960884,15860
January,Wyoming,56,182847,1959
January,Alabama,1,1573637,21208
January,Alaska,2,301774,1408
January,American Samoa,60,8266,34
January,Arizona,4,2378334,32182
January,Arkansas,5,985945,12703
January,California,6,11826523,100865
January,Colorado,8,1736048,13899
January,Connecticut,9,949661,11781
January,Delaware,10,321888,3206
January,District of Columbia,11,173626,1411
January,Florida,12,7269428,83911
January,Georgia,13,2898584,39964
January,Guam,66,60845,412
January,Hawaii,15,363188,1758
January,Idaho,16,511722,5329
January,Illinois,17,3976840,40678
January,Indiana,18,2002760,25364
January,Iowa,19,886411,10424
January,Kansas,20,917091,9859
January,Kentucky,21,1660077,17751
January,Louisiana,22,1514113,18370
January,Maine,23,306647,2811
January,Maryland,24,1318510,16034
January,Massachusetts,25,2154886,22940
January,Michigan,26,2979504,40767
January,Minnesota,27,1736893,14320
January,Mississippi,28,955145,13124
January,Missouri,29,1743492,23282
January,Montana,30,323245,3639
January,Nebraska,31,556647,4843
January,Nevada,32,876118,11880
January,New Hampshire,33,367542,2856
January,New Jersey,34,2926834,35533
January,New Mexico,35,659056,8828
January,New York,36,6567878,77722
January,North Carolina,37,3316814,28789
January,North Dakota,38,280583,2474
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3307568,41018
January,Oklahoma,40,1250013,16054
January,Oregon,41,939303,8967
January,Pennsylvania,42,3416848,48972
January,Puerto Rico,72,1087420,5541
January,Rhode Island,44,443645,3800
January,South Carolina,45,1770059,19385
January,South Dakota,46,271856,3138
January,Tennessee,47,2367936,28274
January,Texas,48,8113137,92709
January,Utah,49,1075137,5187
January,Vermont,50,148393,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2211948,22793
January,Washington,53,1883676,15067
January,West Virginia,54,624721,7795
January,Wisconsin,55,1960884,15860
January,Wyoming,56,182847,1959
January,Alabama,1,1573637,21208
January,Alaska,2,302138,1408
January,American Samoa,60,8266,34
January,Arizona,4,2378334,32182
January,Arkansas,5,986287,12703
January,California,6,11833426,100924
January,Colorado,8,1736361,13905
January,Connecticut,9,950046,11781
January,Delaware,10,321888,3206
January,District of Columbia,11,173626,1411
January,Florida,12,7269428,83911
January,Georgia,13,2898584,39964
January,Guam,66,61056,412
January,Hawaii,15,363188,1758
January,Idaho,16,511728,5329
January,Illinois,17,3981926,40702
January,Indiana,18,2002760,25364
January,Iowa,19,886411,10424
January,Kansas,20,917091,9859
January,Kentucky,21,1663609,17778
January,Louisiana,22,1514113,18370
January,Maine,23,306648,2811
January,Maryland,24,1319791,16041
January,Massachusetts,25,2154886,22940
January,Michigan,26,2989224,40784
January,Minnesota,27,1736893,14320
January,Mississippi,28,960923,13139
January,Missouri,29,1748910,23304
January,Montana,30,323345,3639
January,Nebraska,31,556865,4843
January,Nevada,32,876118,11880
January,New Hampshire,33,368507,2859
January,New Jersey,34,2938808,35556
January,New Mexico,35,659888,8829
January,New York,36,6582419,77777
January,North Carolina,37,3316814,28789
January,North Dakota,38,280583,2474
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3307568,41018
January,Oklahoma,40,1250013,16054
January,Oregon,41,939303,8967
January,Pennsylvania,42,3416848,48972
January,Puerto Rico,72,1089570,5547
January,Rhode Island,44,443645,3800
January,South Carolina,45,1770059,19385
January,South Dakota,46,271856,3138
January,Tennessee,47,2367936,28274
January,Texas,48,8113137,92712
January,Utah,49,1075137,5187
January,Vermont,50,148449,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2213867,22809
January,Washington,53,1883676,15093
January,West Virginia,54,626123,7795
January,Wisconsin,55,1963765,15865
January,Wyoming,56,183151,1959
January,Alabama,1,1587224,21263
January,Alaska,2,302138,1408
January,American Samoa,60,8266,34
January,Arizona,4,2384521,32311
January,Arkansas,5,987049,12706
January,California,6,11835660,101177
January,Colorado,8,1737066,13909
January,Connecticut,9,952152,11803
January,Delaware,10,323151,3218
January,District of Columbia,11,173626,1411
January,Florida,12,7269428,83912
January,Georgia,13,2912067,40071
January,Guam,66,61056,412
January,Hawaii,15,364478,1762
January,Idaho,16,512788,5334
January,Illinois,17,3981982,40702
January,Indiana,18,2010174,25372
January,Iowa,19,888667,10465
January,Kansas,20,919905,9881
January,Kentucky,21,1663609,17789
January,Louisiana,22,1521203,18394
January,Maine,23,307075,2815
January,Maryland,24,1323217,16088
January,Massachusetts,25,2154886,22940
January,Michigan,26,2989224,40784
January,Minnesota,27,1736893,14320
January,Mississippi,28,960923,13145
January,Missouri,29,1749740,23344
January,Montana,30,323345,3639
January,Nebraska,31,556925,4867
January,Nevada,32,876118,11917
January,New Hampshire,33,368738,2866
January,New Jersey,34,2941047,35580
January,New Mexico,35,660146,8852
January,New York,36,6586454,78127
January,North Carolina,37,3359796,28917
January,North Dakota,38,280583,2474
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3307568,41120
January,Oklahoma,40,1250013,16092
January,Oregon,41,942121,9029
January,Pennsylvania,42,3431861,49119
January,Puerto Rico,72,1090102,5555
January,Rhode Island,44,443645,3801
January,South Carolina,45,1780649,19426
January,South Dakota,46,272367,3144
January,Tennessee,47,2378610,28305
January,Texas,48,8153335,92867
January,Utah,49,1075137,5187
January,Vermont,50,148835,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2216502,22825
January,Washington,53,1889201,15164
January,West Virginia,54,626674,7818
January,Wisconsin,55,1964872,15899
January,Wyoming,56,183151,1959
January,Alabama,1,1587224,21263
January,Alaska,2,302138,1408
January,American Samoa,60,8266,34
January,Arizona,4,2384521,32311
January,Arkansas,5,987848,12712
January,California,6,11879543,101297
January,Colorado,8,1737757,13912
January,Connecticut,9,953006,11803
January,Delaware,10,323151,3218
January,District of Columbia,11,174559,1411
January,Florida,12,7269428,83912
January,Georgia,13,2912067,40071
January,Guam,66,61056,412
January,Hawaii,15,364478,1762
January,Idaho,16,512842,5334
January,Illinois,17,3987971,40747
January,Indiana,18,2010174,25372
January,Iowa,19,888667,10465
January,Kansas,20,919905,9883
January,Kentucky,21,1663609,17789
January,Louisiana,22,1521203,18394
January,Maine,23,307372,2816
January,Maryland,24,1324550,16101
January,Massachusetts,25,2166835,23097
January,Michigan,26,2989224,40836
January,Minnesota,27,1741611,14357
January,Mississippi,28,960923,13145
January,Missouri,29,1750010,23348
January,Montana,30,323345,3639
January,Nebraska,31,556976,4867
January,Nevada,32,876118,11917
January,New Hampshire,33,369103,2868
January,New Jersey,34,2944679,35601
January,New Mexico,35,660424,8863
January,New York,36,6593541,78166
January,North Carolina,37,3359796,28917
January,North Dakota,38,280583,2479
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3321463,41189
January,Oklahoma,40,1255673,16093
January,Oregon,41,942121,9029
January,Pennsylvania,42,3431861,49119
January,Puerto Rico,72,1091484,5566
January,Rhode Island,44,448206,3820
January,South Carolina,45,1780649,19426
January,South Dakota,46,272367,3144
January,Tennessee,47,2378610,28305
January,Texas,48,8153335,92870
January,Utah,49,1077359,5206
January,Vermont,50,148835,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2219585,22825
January,Washington,53,1889201,15170
January,West Virginia,54,627265,7829
January,Wisconsin,55,1966125,15920
January,Wyoming,56,183151,1959
January,Alabama,1,1587224,21263
January,Alaska,2,302138,1408
January,American Samoa,60,8266,34
January,Arizona,4,2384521,32311
January,Arkansas,5,988489,12721
January,California,6,11881668,101322
January,Colorado,8,1738487,13918
January,Connecticut,9,953522,11803
January,Delaware,10,323151,3218
January,District of Columbia,11,174559,1411
January,Florida,12,7350177,84176
January,Georgia,13,2912067,40071
January,Guam,66,61056,412
January,Hawaii,15,364478,1762
January,Idaho,16,512843,5334
January,Illinois,17,3988009,40747
January,Indiana,18,2011911,25470
January,Iowa,19,888667,10465
January,Kansas,20,919905,9913
January,Kentucky,21,1663609,17789
January,Louisiana,22,1521203,18394
January,Maine,23,307677,2819
January,Maryland,24,1325973,16114
January,Massachusetts,25,2166835,23097
January,Michigan,26,2989224,40836
January,Minnesota,27,1741611,14357
January,Mississippi,28,960923,13145
January,Missouri,29,1750242,23348
January,Montana,30,324130,3640
January,Nebraska,31,558056,4884
January,Nevada,32,876118,11917
January,New Hampshire,33,369368,2873
January,New Jersey,34,2948929,35614
January,New Mexico,35,660725,8870
January,New York,36,6601432,78198
January,North Carolina,37,3359796,28917
January,North Dakota,38,281092,2479
January,Northern Mariana Islands,69,13236,41
January,Ohio,39,3321463,41189
January,Oklahoma,40,1255673,16093
January,Oregon,41,942121,9029
January,Pennsylvania,42,3431861,49119
January,Puerto Rico,72,1092995,5575
January,Rhode Island,44,448206,3820
January,South Carolina,45,1780649,19426
January,South Dakota,46,272367,3144
January,Tennessee,47,2378610,28305
January,Texas,48,8153335,92874
January,Utah,49,1077359,5206
January,Vermont,50,148835,791
January,Virgin Islands,78,23769,127
January,Virginia,51,2222468,22825
January,Washington,53,1889201,15170
January,West Virginia,54,627775,7843
January,Wisconsin,55,1967237,15931
January,Wyoming,56,183151,1959
January,Alabama,1,1587224,21263
January,Alaska,2,302138,1408
January,American Samoa,60,8266,34
January,Arizona,4,2384521,32311
January,Arkansas,5,988938,12729
January,California,6,11881668,101322
January,Colorado,8,1738487,13918
January,Connecticut,9,953522,11803
January,Delaware,10,323151,3218
January,District of Columbia,11,174559,1411
January,Florida,12,7350177,84176
January,Georgia,13,2912067,40071
January,Guam,66,61056,412
January,Hawaii,15,364478,1762
January,Idaho,16,512843,5334
January,Illinois,17,3988009,40747
January,Indiana,18,2011911,25470
January,Iowa,19,888667,10465
January,Kansas,20,919905,9913
January,Kentucky,21,1663609,17789
January,Louisiana,22,1521203,18394
January,Maine,23,307937,2824
January,Maryland,24,1325973,16114
January,Massachusetts,25,2166835,23097
January,Michigan,26,2989224,40836
January,Minnesota,27,1741611,14357
January,Mississippi,28,960923,13145
